review_id,source_type,source_native_id,event_date,title_or_name,evidence_excerpt,gold_status,gold_in_scope,gold_primary_technology_id,gold_secondary_technology_ids,gold_use_orientation,gold_artifact_type,gold_vdp_group,reviewer_confidence,reviewer_note
G2B-067,open_source,soo6ya/soo6ya,2021-09-26T05:56:11Z,soo6ya/soo6ya,"# 👋 Hi, I'm Surya Dev  ### 🌐 Networking & IT Support Enthusiast | 💻 BCA Student  I'm a BCA student passionate about **Computer Networking, Linux, Cybersecurity, System Administration, and IT Support**.  I enjoy building practical projects, learning new technologies, and exploring how networks and systems work.  <p align=""center"">  <img src=""https://img.shields.io/badge/Networking-0A84FF?style=for-the-badge&logo=cisco&logoColor=white"" alt=""Networking""> <img src=""https://img.shields.io/badge/Linux-FCC624?style=for-the-badge&logo=linux&logoColor=black"" alt=""Linux""> <img src=""https://img.shields.io/badge/Python-3776AB?style=for-the-badge&logo=python&logoColor=white"" alt=""Python""> <img src=""https://img.shields.io/badge/Docker-2496ED?style=for-the-badge&logo=docker&logoColor=white"" alt=""Docker""> <img src=""https://img.shields.io/badge/Wireshark-1679A7?style=for-the-badge&logo=wireshark&logoColor=white"" alt=""Wireshark"">  <br>  <img src=""https://img.shields.io/badge/Java%20%26%20Spring-6DB33F?style=for-the-badge&logo=spring&logoColor=white"" alt=""Java and Spring""> <img src=""https://img.shields.io/badge/IT%20Support-0078D4?style=for-the-badge&logo=windows&logoColor=white"" alt=""IT Support""> <i",,,,,,,,,
G2B-068,open_source,het2025/CySafeClick,2026-06-15T17:00:27Z,het2025/CySafeClick,"CySafeClick is a comprehensive AI-powered cyber safety platform for India. It features a scam analyzer, a 24/7 bilingual chatbot (Cyber Mitra) 🤖, live threat maps 🗺️, and a phishing guard extension to protect you online. 🚨 ""Apni Suraksha, Apne Haath Mein.""  # CySafeClick — Cyber Safety Awareness Platform for India 🇮🇳  ![Angular](https://img.shields.io/badge/Angular-17-red.svg?logo=angular) ![TypeScript](https://img.shields.io/badge/TypeScript-5-blue.svg?logo=typescript) ![NodeJS](https://img.shields.io/badge/Node.js-Express-green.svg?logo=node.js) ![AI Powered](https://img.shields.io/badge/AI_Powered-Groq_Llama3-purple.svg) ![MongoDB](https://img.shields.io/badge/MongoDB-Atlas-47A248.svg?logo=mongodb) ![License](https://img.shields.io/badge/License-MIT-blue.svg) ![Open Source](https://img.shields.io/badge/Open_Source-100%25-green.svg) ![Version](https://img.shields.io/badge/Version-1.0.0-blue.svg) ![Status](https://img.shields.io/badge/Status-Active_Development-brightgreen.svg) ![PRs Welcome](https://img.shields.io/badge/PRs-welcome-brightgreen.svg)  CySafeClick is a dedicated **Cyber Awareness & Protection Initiative** designed to empower Indian citizens with the knowledge and too",,,,,,,,,
G2B-069,open_source,DimaLeshchinskiy/DimaLeshchinskiy,2025-11-04T22:41:52Z,DimaLeshchinskiy/DimaLeshchinskiy,"# 🎯 Principles  > #### 🔬 *""Science is Elegant.""*   > — Dr. Xeno, *Dr. STONE* > > #### 🚀 *""Failure is not an option.""*   > — Gene Kranz, *NASA Flight Director*  ---  # 👨‍💻 About Me  I'm a Software Engineer passionate about designing reliable, scalable, and maintainable software systems.  My professional background is rooted in **backend development**, where I've spent years designing production systems using **Java/Spring**, **Python/FastAPI**, and **PHP/Laravel**. Alongside commercial software development, I enjoy solving challenging engineering problems spanning robotics, distributed systems, networking, embedded software, artificial intelligence, and cybersecurity.  I graduated with a Bachelor's degree in **Cybersecurity** at the Czech Technical University in Prague and am currently pursuing a **Master's degree in Quantum Informatics**, expanding my knowledge in quantum computing, advanced mathematics, and next-generation computational technologies.  I enjoy building systems that connect software with the real world—from enterprise web applications to autonomous robots and embedded devices.  ---  ## Core Expertise  - Backend Architecture - Distributed Systems - Enterprise Softwar",,,,,,,,,
G2B-070,open_source,ronankongala/ronankongala,2025-07-30T09:07:08Z,ronankongala/ronankongala,"GitHub profile README. MS Cybersecurity at Northeastern, 14 security engineering case studies across forensics, malware analysis, cloud security, GRC, and LLM security. <h1>Hi, I'm Ronan! <br/>   <a href=""https://github.com/ronankongala"">Cybersecurity Professional</a>,    <a href=""https://www.linkedin.com/in/ronan-kongala"">MS Student @ Northeastern</a> </h1>  <h2>🚀 Featured Projects</h2>  - <b>Authorized Penetration Test, Metasploit Lab (CASE-19)</b>   - Conducted authorized penetration tests against two targets, a self-hosted Metasploitable2 VM and the TryHackMe Blue room, enumerating services with Nmap from Kali Linux before exploitation   - Exploited 3 CVEs with the Metasploit Framework: CVE-2011-2523 (vsftpd backdoor), CVE-2007-2447 (Samba RCE), and CVE-2017-0144 (EternalBlue)   - Documented 4 findings in a structured pentest report with CVSS scoring, MITRE ATT&CK mapping, and per-finding remediation recommendations   - [GitHub Repo](https://github.com/ronankongala/metasploit-pentest-report)  - <b>Zeek Beacon Detector (OCaml) -- CASE-18</b>   - Ported the CASE-17 Python and RITA beacon-scoring logic to OCaml as a single-file dune executable, reimplementing interval-variance det",,,,,,,,,
G2B-071,open_source,rjunereddy/capstone,2026-04-22T00:20:09Z,rjunereddy/capstone,"# 🛡️ PhishGuard AI: Multi-Modal Phishing Detection System  ![Version](https://img.shields.io/badge/version-3.0-blue.svg) ![Python](https://img.shields.io/badge/python-3.10%2B-blue) ![Architecture](https://img.shields.io/badge/architecture-Cloud%20Multi--Modal-success) ![Status](https://img.shields.io/badge/status-Production%20Ready-success)  PhishGuard AI is an advanced, next-generation machine learning pipeline designed to detect complex zero-day phishing attacks. Traditional security tools rely on URL blacklists or basic text scanning, which fail against modern orchestrated attacks. PhishGuard introduces a **5-Modality Fusion Engine** that mathematically correlates signals across URL, Text, Visual Layout, Audio (Vishing), and Video (Deepfake) to definitively neutralize threats.  ---  ## ✨ Key Features  - **Multi-Modal AI Fusion**: Simultaneously evaluates 5 critical data pathways instead of just 1. - **Cross-Modal Correlation**: A proprietary mathematical fusion engine that boosts risk scores if multiple modalities trigger (e.g., Suspicious Video combined with Suspicious Text). - **SHAP-Based Explainable AI (XAI)**: Demystifies the ""Black Box"" of machine learning by visually high",,,,,,,,,
G2B-072,open_source,oyesanyf/OshoosiClaw,2026-03-22T12:31:44Z,oyesanyf/OshoosiClaw,"<p align=""center"">   <img src=""docs/assets/oshoosi-banner.png"" alt=""OshoosiClaw Banner"" width=""800""/> </p>  <h1 align=""center"">🏹 OpenỌ̀ṣọ́ọ̀sì — OshoosiClaw</h1> <h3 align=""center""><em>The Decentralized Immune System for the Modern Endpoint</em></h3>  <p align=""center"">   <a href=""#-features""><img src=""https://img.shields.io/badge/Engine-Rust%20🦀-orange?style=for-the-badge"" alt=""Rust""/></a>   <a href=""#-detection-arsenal""><img src=""https://img.shields.io/badge/Detection-12%20Engines-red?style=for-the-badge"" alt=""Detection""/></a>   <a href=""#-mesh-networking""><img src=""https://img.shields.io/badge/Mesh-libp2p%20P2P-blue?style=for-the-badge"" alt=""Mesh""/></a>   <a href=""LICENSE""><img src=""https://img.shields.io/badge/License-MIT-green?style=for-the-badge"" alt=""License""/></a>   <a href=""#-architecture""><img src=""https://img.shields.io/badge/Crates-20-purple?style=for-the-badge"" alt=""Crates""/></a> </p>  <p align=""center"">   <a href=""#-quick-start"">Quick Start</a> •   <a href=""#-architecture"">Architecture</a> •   <a href=""#-detection-arsenal"">Detection Arsenal</a> •   <a href=""#-cli-reference"">CLI Reference</a> •   <a href=""#-contributing"">Contributing</a> </p>  ---  > **Ọ̀ṣọ́ọ̀sì** *(oh",,,,,,,,,
G2B-073,open_source,Mahmoud2592004/HackOps,2025-11-15T16:12:27Z,Mahmoud2592004/HackOps,"# HackOps Project  **A gamified cybersecurity training platform where Red Team (attackers) and Blue Team (defenders) compete in real-time over dynamically generated vulnerable web applications.**  > 📖 **For comprehensive project documentation**, including detailed architecture, AI training pipeline, and technical implementation details, see **[PROJECT_DOCUMENTATION.md](PROJECT_DOCUMENTATION.md)**  ---  ## Table of Contents  - [Features](#features) - [The Concept](#the-concept) - [Architecture](#architecture) - [Prerequisites](#prerequisites) - [Installation](#installation) - [AI Agent Training](#ai-agent-training) - [Running the Project](#running-the-project) - [Using the Application](#using-the-application) - [Project Structure](#project-structure) - [API Documentation](#api-documentation) - [Troubleshooting](#troubleshooting)  ---  ## The Concept  HackOps is essentially a game where one AI tries to break into a website and another AI tries to fix it in real-time. We are building a smart system that simulates cyber attacks and defenses to help understand and improve software security.  - **Red Agent (Attacker)**: This AI behaves like a hacker. It scans the website, looks for weakn",,,,,,,,,
G2B-074,open_source,tk-alajmi/ace-threat-intel-dashboard,2026-03-22T13:01:27Z,tk-alajmi/ace-threat-intel-dashboard,"AI-powered Cyber Threat Intelligence Dashboard - Serverless, GitHub Pages hosted # 🛡️ ACE Threat Intelligence Dashboard  [![Fetch Threat Intelligence](https://github.com/tk-alajmi/ace-threat-intel-dashboard/actions/workflows/fetch-news.yml/badge.svg)](https://github.com/tk-alajmi/ace-threat-intel-dashboard/actions/workflows/fetch-news.yml) [![demo](https://img.shields.io/badge/demo-live-brightgreen)](https://tk-alajmi.github.io/ace-threat-intel-dashboard/) [![License: MIT](https://img.shields.io/badge/License-MIT-yellow.svg)](https://opensource.org/licenses/MIT) [![GitHub Pages](https://img.shields.io/badge/Hosted%20on-GitHub%20Pages-blue)](https://tk-alajmi.github.io/ace-threat-intel-dashboard/) [![Powered by Gemini](https://img.shields.io/badge/Powered%20by-Google%20Gemini%20AI-4285F4)](https://ai.google.dev/)  ---  ## 📋 Table of Contents  - [Overview](#overview) - [Live Demo](#-live-demo) - [Screenshots](#-screenshots) - [Features](#-features) - [Architecture](#-architecture) - [Technology Stack](#-technology-stack) - [Project Structure](#-project-structure) - [Deployment Guide](#-deployment-guide) - [Configuration](#-configuration) - [API Reference](#-api-reference) - [Data Sch",,,,,,,,,
G2B-075,open_source,AdithyaRaoK14/AdithyaRaoK14,2025-10-18T06:47:28Z,AdithyaRaoK14/AdithyaRaoK14,"<div align=""center"">  <img src=""https://capsule-render.vercel.app/api?type=waving&color=0:0a0f1e,50:0d2137,100:0ea5e9&height=140&section=header&text=&fontSize=0"" width=""100%""/>  # Adithya Rao Kalathur  <img src=""https://readme-typing-svg.demolab.com?font=JetBrains+Mono&size=20&duration=2800&pause=1200&color=0EA5E9&center=true&vCenter=true&width=720&lines=Software+Engineer+%7C+Backend+%26+Systems;ML%2FAI+Engineer+%7C+RAG+%26+Agentic+Systems;Systems+Programming+%7C+Linux+Kernel+%26+RTOS;Full-Stack+Development+%7C+FastAPI+%2B+React+%2B+Docker;Published+Author+%7C+Taylor+%26+Francis"" alt=""Typing SVG"" />  <br>  **M.E. Computer Science @ MSIS Manipal · Published Author (Taylor & Francis) · Open to Work**  <br>  [![Portfolio](https://img.shields.io/badge/Portfolio-0a0f1e?style=for-the-badge&logo=google-chrome&logoColor=0ea5e9)](https://adithyaraok14.github.io/) [![LinkedIn](https://img.shields.io/badge/LinkedIn-0a0f1e?style=for-the-badge&logo=linkedin&logoColor=0ea5e9)](https://www.linkedin.com/in/adithya-rao-kalathur-7b5727221) [![Email](https://img.shields.io/badge/Email-0a0f1e?style=for-the-badge&logo=gmail&logoColor=0ea5e9)](mailto:aditykr142@gmail.com) [![Certifications](https://img.",,,,,,,,,
G2B-076,open_source,sobri3195/Awesome-hacking-tools-indonesia,2023-08-22T22:08:55Z,sobri3195/Awesome-hacking-tools-indonesia,"Pegasus Hacking Repository - ALL AWESOME HACKING TOOLS FROM INDONESIA # Awesome Hacking Tools Indonesia 🇮🇩  <p align=""center"">   <img src=""https://img.shields.io/badge/Tools-Hacking-red?style=flat-square"">   <img src=""https://img.shields.io/badge/Indonesia-Security-brightgreen?style=flat-square"">   <img src=""https://img.shields.io/github/stars/sobri3195/awesome-hacking-tools-indonesia?style=flat-square"">   <img src=""https://img.shields.io/github/license/sobri3195/awesome-hacking-tools-indonesia?style=flat-square""> </p>  <p align=""center"">Kumpulan tools hacking buatan Indonesia untuk keamanan siber dan pengujian penetrasi</p>  ---  ## 📋 Daftar Isi  - [Web Application Security](#web-application-security) - [Network Security](#network-security) - [Mobile Security](#mobile-security) - [Forensics & OSINT](#forensics--osint) - [Exploitation Tools](#exploitation-tools) - [Social Engineering](#social-engineering) - [Wireless Security](#wireless-security) - [Defensive Security](#defensive-security) - [Browser Security Tools](#browser-security-tools) - [Penetration Testing Suites](#penetration-testing-suites) - [AI & Machine Learning Security](#ai--machine-learning-security) - [Utilities & O",,,,,,,,,
